Fecha,Período,Región,Estado,Laboratorio,Lineajes relevantes,Cantidad
2020-07-01,Jul 2020,Norte,Acre,FIOCRUZ,B.1.1.33,50
2020-07-01,Jul 2020,Norte,Acre,FIOCRUZ,Otras,2
2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,6
2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,5
2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,Otras,4
2020-07-01,Jul 2020,Norte,Pará,Otros,B.1.1.28,3
2020-07-01,Jul 2020,Norte,Pará,Otros,B.1.1.33,3
2020-07-01,Jul 2020,Norte,Pará,Otros,Otras,1
2020-07-01,Jul 2020,Sureste,Espírito Santo,Otros,B.1.1.28,1
2020-07-01,Jul 2020,Sureste,Espírito Santo,Otros,B.1.1.33,1
2020-07-01,Jul 2020,Sureste,Minas Gerais,FIOCRUZ,B.1.1.33,1
2020-07-01,Jul 2020,Sureste,Minas Gerais,Otros,B.1.1.28,13
2020-07-01,Jul 2020,Sureste,Minas Gerais,Otros,B.1.1.33,9
2020-07-01,Jul 2020,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1,2
2020-07-01,Jul 2020,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1.28,8
2020-07-01,Jul 2020,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1.33,48
2020-07-01,Jul 2020,Sureste,Rio de Eneeiro,Otros,B.1.1,1
2020-07-01,Jul 2020,Sureste,Rio de Eneeiro,Otros,B.1.1.28,3
2020-07-01,Jul 2020,Sureste,Rio de Eneeiro,Otros,B.1.1.33,70
2020-07-01,Jul 2020,Sureste,Rio de Eneeiro,Otros,Otras,10
2020-07-01,Jul 2020,Sureste,São Paulo,FIOCRUZ,B.1.1.28,1
2020-07-01,Jul 2020,Sureste,São Paulo,Otros,B.1.1,17
2020-07-01,Jul 2020,Sureste,São Paulo,Otros,B.1.1.28,285
2020-07-01,Jul 2020,Sureste,São Paulo,Otros,B.1.1.33,164
2020-07-01,Jul 2020,Sureste,São Paulo,Otros,Otras,11
2020-07-01,Jul 2020,Sureste,São Paulo,Otros,P.2,2
2020-07-01,Jul 2020,Sur,Paraná,FIOCRUZ,B.1.1,1
2020-07-01,Jul 2020,Sur,Paraná,FIOCRUZ,B.1.1.28,35
2020-07-01,Jul 2020,Sur,Paraná,FIOCRUZ,B.1.1.33,10
2020-07-01,Jul 2020,Sur,Paraná,Otros,B.1.1,1
2020-07-01,Jul 2020,Sur,Paraná,Otros,B.1.1.28,13
2020-07-01,Jul 2020,Sur,Paraná,Otros,B.1.1.33,25
2020-07-01,Jul 2020,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1,1
2020-07-01,Jul 2020,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1.28,4
2020-07-01,Jul 2020,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1.33,5
2020-07-01,Jul 2020,Sur,Rio Grande do Sul,FIOCRUZ,Otras,3
2020-07-01,Jul 2020,Sur,Rio Grande do Sul,Otros,B.1.1,5
2020-07-01,Jul 2020,Sur,Rio Grande do Sul,Otros,B.1.1.28,29
2020-07-01,Jul 2020,Sur,Rio Grande do Sul,Otros,B.1.1.33,85
2020-07-01,Jul 2020,Sur,Rio Grande do Sul,Otros,Otras,20
2020-07-01,Jul 2020,Sur,Santa Catarina,FIOCRUZ,B.1.1.28,4
2020-07-01,Jul 2020,Sur,Santa Catarina,FIOCRUZ,B.1.1.33,2
2020-07-01,Jul 2020,Sur,Santa Catarina,Otros,B.1.1.28,29
2020-07-01,Jul 2020,Sur,Santa Catarina,Otros,B.1.1.33,18
2020-07-01,Jul 2020,Sur,Santa Catarina,Otros,P.2,1
2020-08-01,Ago 2020,Centro-oeste,Distrito Federal,Otros,B.1.1.33,1
2020-08-01,Ago 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,6
2020-08-01,Ago 2020,Centro-oeste,Goiás,Otros,B.1.1,1
2020-08-01,Ago 2020,Centro-oeste,Goiás,Otros,B.1.1.28,4
2020-08-01,Ago 2020,Centro-oeste,Goiás,Otros,B.1.1.33,5
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso,FIOCRUZ,B.1.1.33,1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso,Otros,B.1.1.33,1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,B.1.1.33,1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,Otras,1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Otros,B.1.1,13
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Otros,B.1.1.28,6
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Otros,B.1.1.33,13
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Otros,Otras,2
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Otros,P.1.* (Gama),1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Otros,P.2,2
2020-08-01,Ago 2020,Noreste,Bahia,FIOCRUZ,B.1.1,2
2020-08-01,Ago 2020,Noreste,Bahia,FIOCRUZ,B.1.1.28,92
2020-08-01,Ago 2020,Noreste,Bahia,FIOCRUZ,B.1.1.33,13
2020-08-01,Ago 2020,Noreste,Bahia,FIOCRUZ,Otras,4
2020-08-01,Ago 2020,Noreste,Bahia,Otros,B.1.1,3
2020-08-01,Ago 2020,Noreste,Bahia,Otros,B.1.1.28,9
2020-08-01,Ago 2020,Noreste,Bahia,Otros,B.1.1.33,10
2020-08-01,Ago 2020,Noreste,Bahia,Otros,Otras,22
2020-08-01,Ago 2020,Noreste,Ceará,FIOCRUZ,B.1.1.33,1
2020-08-01,Ago 2020,Noreste,Ceará,Otros,B.1.1,2
2020-08-01,Ago 2020,Noreste,Ceará,Otros,B.1.1.33,1
2020-08-01,Ago 2020,Noreste,Paraíba,FIOCRUZ,B.1.1,5
2020-08-01,Ago 2020,Noreste,Paraíba,FIOCRUZ,B.1.1.28,1
2020-08-01,Ago 2020,Noreste,Paraíba,FIOCRUZ,B.1.1.33,2
2020-08-01,Ago 2020,Noreste,Pernambuco,FIOCRUZ,B.1.1,31
2020-08-01,Ago 2020,Noreste,Pernambuco,FIOCRUZ,B.1.1.28,15
2020-08-01,Ago 2020,Noreste,Pernambuco,FIOCRUZ,B.1.1.33,6
2020-08-01,Ago 2020,Noreste,Pernambuco,Otros,B.1.1.28,2
2020-08-01,Ago 2020,Noreste,Rio Grande do Norte,FIOCRUZ,B.1.1,5
2020-08-01,Ago 2020,Noreste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,2
2020-08-01,Ago 2020,Noreste,Rio Grande do Norte,Otros,B.1.1,1
2020-08-01,Ago 2020,Noreste,Rio Grande do Norte,Otros,B.1.1.33,4
2020-08-01,Ago 2020,Noreste,Sergipe,FIOCRUZ,B.1.1.28,2
2020-08-01,Ago 2020,Norte,Acre,FIOCRUZ,B.1.1.33,15
2020-08-01,Ago 2020,Norte,Acre,Otros,B.1.1.33,14
2020-08-01,Ago 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
2020-08-01,Ago 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,3
2020-08-01,Ago 2020,Norte,Amazonas,FIOCRUZ,Otras,3
2020-08-01,Ago 2020,Sureste,Espírito Santo,Otros,B.1.1.33,1
2020-08-01,Ago 2020,Sureste,Minas Gerais,FIOCRUZ,B.1.1.28,1
2020-08-01,Ago 2020,Sureste,Minas Gerais,FIOCRUZ,B.1.1.33,3
2020-08-01,Ago 2020,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1,8
2020-08-01,Ago 2020,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1.28,17
2020-08-01,Ago 2020,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1.33,41
2020-08-01,Ago 2020,Sureste,Rio de Eneeiro,FIOCRUZ,Otras,5
2020-08-01,Ago 2020,Sureste,Rio de Eneeiro,Otros,B.1.1,1
2020-08-01,Ago 2020,Sureste,Rio de Eneeiro,Otros,B.1.1.28,4
2020-08-01,Ago 2020,Sureste,Rio de Eneeiro,Otros,B.1.1.33,24
2020-08-01,Ago 2020,Sureste,Rio de Eneeiro,Otros,Otras,33
2020-08-01,Ago 2020,Sureste,São Paulo,FIOCRUZ,B.1.1.28,6
2020-08-01,Ago 2020,Sureste,São Paulo,FIOCRUZ,B.1.1.33,2
2020-08-01,Ago 2020,Sureste,São Paulo,Otros,B.1.1,8
2020-08-01,Ago 2020,Sureste,São Paulo,Otros,B.1.1.28,248
2020-08-01,Ago 2020,Sureste,São Paulo,Otros,B.1.1.33,135
2020-08-01,Ago 2020,Sureste,São Paulo,Otros,BA.1.* (Omicron),1
2020-08-01,Ago 2020,Sureste,São Paulo,Otros,Otras,9
2020-08-01,Ago 2020,Sureste,São Paulo,Otros,P.1.* (Gama),3
2020-08-01,Ago 2020,Sureste,São Paulo,Otros,P.2,4
2020-08-01,Ago 2020,Sur,Paraná,FIOCRUZ,B.1.1,4
2020-08-01,Ago 2020,Sur,Paraná,FIOCRUZ,B.1.1.28,26
2020-08-01,Ago 2020,Sur,Paraná,FIOCRUZ,B.1.1.33,5
2020-08-01,Ago 2020,Sur,Paraná,Otros,B.1.1,1
2020-08-01,Ago 2020,Sur,Paraná,Otros,B.1.1.28,8
2020-08-01,Ago 2020,Sur,Paraná,Otros,B.1.1.33,15
2020-08-01,Ago 2020,Sur,Paraná,Otros,Otras,1
2020-08-01,Ago 2020,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1,3
2020-08-01,Ago 2020,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1.28,17
2020-08-01,Ago 2020,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1.33,7
2020-08-01,Ago 2020,Sur,Rio Grande do Sul,FIOCRUZ,Otras,2
2020-08-01,Ago 2020,Sur,Rio Grande do Sul,Otros,B.1.1,6
2020-08-01,Ago 2020,Sur,Rio Grande do Sul,Otros,B.1.1.28,41
2020-08-01,Ago 2020,Sur,Rio Grande do Sul,Otros,B.1.1.33,90
2020-08-01,Ago 2020,Sur,Rio Grande do Sul,Otros,Otras,8
2020-08-01,Ago 2020,Sur,Santa Catarina,FIOCRUZ,B.1.1.28,1
2020-08-01,Ago 2020,Sur,Santa Catarina,FIOCRUZ,B.1.1.33,2
2020-08-01,Ago 2020,Sur,Santa Catarina,Otros,B.1.1.28,11
2020-08-01,Ago 2020,Sur,Santa Catarina,Otros,B.1.1.33,3
2020-09-01,Sep 2020,Centro-oeste,Distrito Federal,Otros,B.1.1,1
2020-09-01,Sep 2020,Centro-oeste,Distrito Federal,Otros,B.1.1.28,2
2020-09-01,Sep 2020,Centro-oeste,Distrito Federal,Otros,B.1.1.33,2
2020-09-01,Sep 2020,Centro-oeste,Distrito Federal,Otros,P.2,2
2020-09-01,Sep 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,2
2020-09-01,Sep 2020,Centro-oeste,Goiás,Otros,B.1.1,1
2020-09-01,Sep 2020,Centro-oeste,Goiás,Otros,B.1.1.28,1
2020-09-01,Sep 2020,Centro-oeste,Goiás,Otros,B.1.1.33,2
2020-09-01,Sep 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,B.1.1.28,1
2020-09-01,Sep 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,B.1.1.33,1
2020-09-01,Sep 2020,Centro-oeste,Mato Grosso do Sul,Otros,B.1.1,4
2020-09-01,Sep 2020,Centro-oeste,Mato Grosso do Sul,Otros,B.1.1.28,4
2020-09-01,Sep 2020,Centro-oeste,Mato Grosso do Sul,Otros,B.1.1.33,15
2020-09-01,Sep 2020,Centro-oeste,Mato Grosso do Sul,Otros,P.2,2
2020-09-01,Sep 2020,Noreste,Bahia,FIOCRUZ,B.1.1,1
2020-09-01,Sep 2020,Noreste,Bahia,FIOCRUZ,B.1.1.28,53
2020-09-01,Sep 2020,Noreste,Bahia,FIOCRUZ,B.1.1.33,29
2020-09-01,Sep 2020,Noreste,Bahia,FIOCRUZ,Otras,8
2020-09-01,Sep 2020,Noreste,Bahia,FIOCRUZ,P.2,1
2020-09-01,Sep 2020,Noreste,Bahia,Otros,B.1.1,2
2020-09-01,Sep 2020,Noreste,Bahia,Otros,B.1.1.28,7
2020-09-01,Sep 2020,Noreste,Bahia,Otros,B.1.1.33,6
2020-09-01,Sep 2020,Noreste,Bahia,Otros,Otras,1
2020-09-01,Sep 2020,Noreste,Ceará,FIOCRUZ,B.1.1.33,1
2020-09-01,Sep 2020,Noreste,Ceará,Otros,B.1.1,1
2020-09-01,Sep 2020,Noreste,Ceará,Otros,B.1.1.33,2
2020-09-01,Sep 2020,Noreste,Ceará,Otros,Otras,1
2020-09-01,Sep 2020,Noreste,Paraíba,FIOCRUZ,B.1.1,9
2020-09-01,Sep 2020,Noreste,Paraíba,FIOCRUZ,B.1.1.33,2
2020-09-01,Sep 2020,Noreste,Pernambuco,FIOCRUZ,B.1.1,45
2020-09-01,Sep 2020,Noreste,Pernambuco,FIOCRUZ,B.1.1.28,92
2020-09-01,Sep 2020,Noreste,Pernambuco,FIOCRUZ,B.1.1.33,33
2020-09-01,Sep 2020,Noreste,Pernambuco,FIOCRUZ,Otras,1
2020-09-01,Sep 2020,Noreste,Pernambuco,FIOCRUZ,P.1.* (Gama),1
2020-09-01,Sep 2020,Noreste,Pernambuco,Otros,B.1.1,3
2020-09-01,Sep 2020,Noreste,Pernambuco,Otros,B.1.1.28,10
2020-09-01,Sep 2020,Noreste,Pernambuco,Otros,B.1.1.33,2
2020-09-01,Sep 2020,Noreste,Pernambuco,Otros,Otras,1
2020-09-01,Sep 2020,Noreste,Rio Grande do Norte,FIOCRUZ,B.1.1,4
2020-09-01,Sep 2020,Noreste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,5
2020-09-01,Sep 2020,Noreste,Rio Grande do Norte,FIOCRUZ,Otras,1
2020-09-01,Sep 2020,Noreste,Rio Grande do Norte,Otros,B.1.1,3
2020-09-01,Sep 2020,Noreste,Rio Grande do Norte,Otros,B.1.1.33,3
2020-09-01,Sep 2020,Norte,Acre,FIOCRUZ,B.1.1.28,3
2020-09-01,Sep 2020,Norte,Acre,FIOCRUZ,B.1.1.33,39
2020-09-01,Sep 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
2020-09-01,Sep 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,11
2020-09-01,Sep 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,7
2020-09-01,Sep 2020,Norte,Amazonas,FIOCRUZ,Otras,3
2020-09-01,Sep 2020,Norte,Tocantins,Otros,B.1.1,1
2020-09-01,Sep 2020,Norte,Tocantins,Otros,B.1.1.28,4
2020-09-01,Sep 2020,Sureste,Espírito Santo,FIOCRUZ,B.1.1.33,14
2020-09-01,Sep 2020,Sureste,Espírito Santo,Otros,P.2,1
2020-09-01,Sep 2020,Sureste,Minas Gerais,FIOCRUZ,B.1.1.28,2
2020-09-01,Sep 2020,Sureste,Minas Gerais,FIOCRUZ,B.1.1.33,2
2020-09-01,Sep 2020,Sureste,Minas Gerais,Otros,B.1.1.28,2
2020-09-01,Sep 2020,Sureste,Minas Gerais,Otros,B.1.1.33,1
2020-09-01,Sep 2020,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1.28,13
2020-09-01,Sep 2020,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1.33,52
2020-09-01,Sep 2020,Sureste,Rio de Eneeiro,FIOCRUZ,Otras,2
2020-09-01,Sep 2020,Sureste,Rio de Eneeiro,Otros,B.1.1,2
2020-09-01,Sep 2020,Sureste,Rio de Eneeiro,Otros,B.1.1.28,2
2020-09-01,Sep 2020,Sureste,Rio de Eneeiro,Otros,B.1.1.33,11
2020-09-01,Sep 2020,Sureste,Rio de Eneeiro,Otros,Otras,2
2020-09-01,Sep 2020,Sureste,São Paulo,FIOCRUZ,B.1.1.28,4
2020-09-01,Sep 2020,Sureste,São Paulo,FIOCRUZ,Otras,1
2020-09-01,Sep 2020,Sureste,São Paulo,Otros,B.1.1,14
2020-09-01,Sep 2020,Sureste,São Paulo,Otros,B.1.1.28,204
2020-09-01,Sep 2020,Sureste,São Paulo,Otros,B.1.1.33,94
2020-09-01,Sep 2020,Sureste,São Paulo,Otros,B.1.617.2+AY.* (Delta),2
2020-09-01,Sep 2020,Sureste,São Paulo,Otros,BA.1.* (Omicron),2
2020-09-01,Sep 2020,Sureste,São Paulo,Otros,Otras,10
2020-09-01,Sep 2020,Sureste,São Paulo,Otros,P.2,5
2020-09-01,Sep 2020,Sur,Paraná,FIOCRUZ,B.1.1.28,25
2020-09-01,Sep 2020,Sur,Paraná,FIOCRUZ,B.1.1.33,2
2020-09-01,Sep 2020,Sur,Paraná,FIOCRUZ,Otras,3
2020-09-01,Sep 2020,Sur,Paraná,FIOCRUZ,P.2,1
2020-09-01,Sep 2020,Sur,Paraná,Otros,B.1.1.28,8
2020-09-01,Sep 2020,Sur,Paraná,Otros,B.1.1.33,21
2020-09-01,Sep 2020,Sur,Paraná,Otros,Otras,2
2020-09-01,Sep 2020,Sur,Paraná,Otros,P.2,1
2020-09-01,Sep 2020,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1,1
2020-09-01,Sep 2020,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1.28,10
2020-09-01,Sep 2020,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1.33,4
2020-09-01,Sep 2020,Sur,Rio Grande do Sul,Otros,B.1.1,2
2020-09-01,Sep 2020,Sur,Rio Grande do Sul,Otros,B.1.1.28,35
2020-09-01,Sep 2020,Sur,Rio Grande do Sul,Otros,B.1.1.33,66
2020-09-01,Sep 2020,Sur,Rio Grande do Sul,Otros,Otras,3
2020-09-01,Sep 2020,Sur,Santa Catarina,FIOCRUZ,B.1.1.28,3
2020-09-01,Sep 2020,Sur,Santa Catarina,FIOCRUZ,B.1.1.33,1
2020-09-01,Sep 2020,Sur,Santa Catarina,Otros,B.1.1.33,1
2020-09-01,Sep 2020,Sur,Santa Catarina,Otros,Otras,1
2020-10-01,Oct 2020,Centro-oeste,Distrito Federal,Otros,B.1.1,1
2020-10-01,Oct 2020,Centro-oeste,Distrito Federal,Otros,B.1.1.28,11
2020-10-01,Oct 2020,Centro-oeste,Distrito Federal,Otros,B.1.1.33,4
2020-10-01,Oct 2020,Centro-oeste,Distrito Federal,Otros,P.2,17
2020-10-01,Oct 2020,Centro-oeste,Goiás,Otros,B.1.1.28,2
2020-10-01,Oct 2020,Centro-oeste,Goiás,Otros,B.1.1.33,2
2020-10-01,Oct 2020,Centro-oeste,Goiás,Otros,P.1.* (Gama),1
2020-10-01,Oct 2020,Centro-oeste,Goiás,Otros,P.2,1
2020-10-01,Oct 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,B.1.1.33,3
2020-10-01,Oct 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,Otras,1
2020-10-01,Oct 2020,Centro-oeste,Mato Grosso do Sul,Otros,B.1.1,8
2020-10-01,Oct 2020,Centro-oeste,Mato Grosso do Sul,Otros,B.1.1.28,8
2020-10-01,Oct 2020,Centro-oeste,Mato Grosso do Sul,Otros,B.1.1.33,10
2020-10-01,Oct 2020,Centro-oeste,Mato Grosso do Sul,Otros,Otras,1
2020-10-01,Oct 2020,Centro-oeste,Mato Grosso do Sul,Otros,P.2,1
2020-10-01,Oct 2020,Noreste,Bahia,FIOCRUZ,B.1.1,3
2020-10-01,Oct 2020,Noreste,Bahia,FIOCRUZ,B.1.1.28,109
2020-10-01,Oct 2020,Noreste,Bahia,FIOCRUZ,B.1.1.33,23
2020-10-01,Oct 2020,Noreste,Bahia,FIOCRUZ,Otras,2
2020-10-01,Oct 2020,Noreste,Bahia,FIOCRUZ,P.2,1
2020-10-01,Oct 2020,Noreste,Bahia,Otros,B.1.1,1
2020-10-01,Oct 2020,Noreste,Bahia,Otros,B.1.1.28,3
2020-10-01,Oct 2020,Noreste,Bahia,Otros,B.1.1.33,2
2020-10-01,Oct 2020,Noreste,Bahia,Otros,Otras,6
2020-10-01,Oct 2020,Noreste,Bahia,Otros,P.2,1
2020-10-01,Oct 2020,Noreste,Ceará,Otros,B.1.1.33,3
2020-10-01,Oct 2020,Noreste,Ceará,Otros,P.1.* (Gama),1
2020-10-01,Oct 2020,Noreste,Paraíba,FIOCRUZ,B.1.1,6
2020-10-01,Oct 2020,Noreste,Paraíba,FIOCRUZ,P.2,1
2020-10-01,Oct 2020,Noreste,Pernambuco,FIOCRUZ,B.1.1,19
2020-10-01,Oct 2020,Noreste,Pernambuco,FIOCRUZ,B.1.1.28,31
2020-10-01,Oct 2020,Noreste,Pernambuco,FIOCRUZ,B.1.1.33,32
2020-10-01,Oct 2020,Noreste,Pernambuco,FIOCRUZ,Otras,4
2020-10-01,Oct 2020,Noreste,Pernambuco,FIOCRUZ,P.2,13
2020-10-01,Oct 2020,Noreste,Pernambuco,Otros,B.1.1,4
2020-10-01,Oct 2020,Noreste,Pernambuco,Otros,B.1.1.28,13
2020-10-01,Oct 2020,Noreste,Pernambuco,Otros,B.1.1.33,3
2020-10-01,Oct 2020,Noreste,Pernambuco,Otros,P.2,3
2020-10-01,Oct 2020,Noreste,Piauí,Otros,B.1.1.28,2
2020-10-01,Oct 2020,Noreste,Piauí,Otros,Otras,2
2020-10-01,Oct 2020,Noreste,Rio Grande do Norte,FIOCRUZ,B.1.1,2
2020-10-01,Oct 2020,Noreste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,3
2020-10-01,Oct 2020,Noreste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,3
2020-10-01,Oct 2020,Noreste,Rio Grande do Norte,FIOCRUZ,Otras,1
2020-10-01,Oct 2020,Noreste,Rio Grande do Norte,Otros,B.1.1,2
2020-10-01,Oct 2020,Noreste,Rio Grande do Norte,Otros,B.1.1.33,3
2020-10-01,Oct 2020,Noreste,Rio Grande do Norte,Otros,Otras,1
2020-10-01,Oct 2020,Norte,Acre,FIOCRUZ,B.1.1.33,1
2020-10-01,Oct 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
2020-10-01,Oct 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,11
2020-10-01,Oct 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,3
2020-10-01,Oct 2020,Norte,Amazonas,FIOCRUZ,Otras,1
2020-10-01,Oct 2020,Norte,Pará,Otros,B.1.1,2
2020-10-01,Oct 2020,Norte,Pará,Otros,B.1.1.28,3
2020-10-01,Oct 2020,Norte,Pará,Otros,P.1.* (Gama),3
2020-10-01,Oct 2020,Norte,Pará,Otros,P.2,9
2020-10-01,Oct 2020,Norte,Tocantins,Otros,B.1.1.28,6
2020-10-01,Oct 2020,Norte,Tocantins,Otros,B.1.1.33,2
2020-10-01,Oct 2020,Norte,Tocantins,Otros,P.2,1
2020-10-01,Oct 2020,Sureste,Espírito Santo,FIOCRUZ,B.1.1.28,4
2020-10-01,Oct 2020,Sureste,Espírito Santo,FIOCRUZ,B.1.1.33,6
2020-10-01,Oct 2020,Sureste,Espírito Santo,FIOCRUZ,P.2,3
2020-10-01,Oct 2020,Sureste,Espírito Santo,Otros,B.1.1.28,1
2020-10-01,Oct 2020,Sureste,Espírito Santo,Otros,B.1.1.33,1
2020-10-01,Oct 2020,Sureste,Minas Gerais,FIOCRUZ,B.1.1.28,5
2020-10-01,Oct 2020,Sureste,Minas Gerais,FIOCRUZ,B.1.1.33,5
2020-10-01,Oct 2020,Sureste,Minas Gerais,Otros,B.1.1.28,3
2020-10-01,Oct 2020,Sureste,Minas Gerais,Otros,B.1.1.33,2
2020-10-01,Oct 2020,Sureste,Minas Gerais,Otros,P.2,2
2020-10-01,Oct 2020,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1,4
2020-10-01,Oct 2020,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1.28,11
2020-10-01,Oct 2020,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1.33,46
2020-10-01,Oct 2020,Sureste,Rio de Eneeiro,FIOCRUZ,Otras,4
2020-10-01,Oct 2020,Sureste,Rio de Eneeiro,FIOCRUZ,P.2,7
2020-10-01,Oct 2020,Sureste,Rio de Eneeiro,Otros,B.1.1,1
2020-10-01,Oct 2020,Sureste,Rio de Eneeiro,Otros,B.1.1.28,7
2020-10-01,Oct 2020,Sureste,Rio de Eneeiro,Otros,B.1.1.33,19
2020-10-01,Oct 2020,Sureste,Rio de Eneeiro,Otros,P.2,20
2020-10-01,Oct 2020,Sureste,São Paulo,FIOCRUZ,B.1.1.28,3
2020-10-01,Oct 2020,Sureste,São Paulo,FIOCRUZ,B.1.1.33,1
2020-10-01,Oct 2020,Sureste,São Paulo,FIOCRUZ,Otras,3
2020-10-01,Oct 2020,Sureste,São Paulo,FIOCRUZ,P.2,1
2020-10-01,Oct 2020,Sureste,São Paulo,Otros,B.1.1,16
2020-10-01,Oct 2020,Sureste,São Paulo,Otros,B.1.1.28,170
2020-10-01,Oct 2020,Sureste,São Paulo,Otros,B.1.1.33,54
2020-10-01,Oct 2020,Sureste,São Paulo,Otros,B.1.617.2+AY.* (Delta),2
2020-10-01,Oct 2020,Sureste,São Paulo,Otros,Otras,16
2020-10-01,Oct 2020,Sureste,São Paulo,Otros,P.1.* (Gama),2
2020-10-01,Oct 2020,Sureste,São Paulo,Otros,P.2,18
2020-10-01,Oct 2020,Sur,Paraná,FIOCRUZ,B.1.1.28,9
2020-10-01,Oct 2020,Sur,Paraná,FIOCRUZ,B.1.1.33,2
2020-10-01,Oct 2020,Sur,Paraná,FIOCRUZ,Otras,2
2020-10-01,Oct 2020,Sur,Paraná,FIOCRUZ,P.2,1
2020-10-01,Oct 2020,Sur,Paraná,Otros,B.1.1,1
2020-10-01,Oct 2020,Sur,Paraná,Otros,B.1.1.28,16
2020-10-01,Oct 2020,Sur,Paraná,Otros,B.1.1.33,8
2020-10-01,Oct 2020,Sur,Paraná,Otros,P.2,7
2020-10-01,Oct 2020,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1.28,16
2020-10-01,Oct 2020,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1.33,5
2020-10-01,Oct 2020,Sur,Rio Grande do Sul,Otros,B.1.1,1
2020-10-01,Oct 2020,Sur,Rio Grande do Sul,Otros,B.1.1.28,36
2020-10-01,Oct 2020,Sur,Rio Grande do Sul,Otros,B.1.1.33,44
2020-10-01,Oct 2020,Sur,Rio Grande do Sul,Otros,Otras,8
2020-10-01,Oct 2020,Sur,Rio Grande do Sul,Otros,P.2,10
2020-10-01,Oct 2020,Sur,Santa Catarina,FIOCRUZ,B.1.1.33,1
2020-10-01,Oct 2020,Sur,Santa Catarina,FIOCRUZ,P.2,2
2020-10-01,Oct 2020,Sur,Santa Catarina,Otros,B.1.1.28,1
2020-10-01,Oct 2020,Sur,Santa Catarina,Otros,B.1.1.33,3
2020-10-01,Oct 2020,Sur,Santa Catarina,Otros,P.2,10
2020-11-01,Nov 2020,Centro-oeste,Distrito Federal,Otros,B.1.1.28,7
2020-11-01,Nov 2020,Centro-oeste,Distrito Federal,Otros,B.1.1.33,2
2020-11-01,Nov 2020,Centro-oeste,Distrito Federal,Otros,Otras,1
2020-11-01,Nov 2020,Centro-oeste,Distrito Federal,Otros,P.2,15
2020-11-01,Nov 2020,Centro-oeste,Goiás,Otros,P.2,1
