Data,Periodo,Região,Estado,Laboratório,Variante,Variantes relevantes,Quantidade
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,Outras,2
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,Outras,1
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,P.2,Outras,12
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,P.7,Outras,7
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,B.1.1,Outras,1
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,Outras,14
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,Outras,5
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,P.2,Outras,26
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,P.7,Outras,4
2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,Outras,3
2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,Outras,1
2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,P.2,Outras,40
2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,P.7,Outras,5
2020-12-01,Dez 2020,Sul,Santa Catarina,Outros,B.1.1.28,Outras,2
2020-12-01,Dez 2020,Sul,Santa Catarina,Outros,P.2,Outras,11
2020-12-01,Dez 2020,Sul,Santa Catarina,Outros,P.7,Outras,1
2021-01-01,Jan 2021,Centro-oeste,Distrito Federal,Outros,P.1,Gama,1
2021-01-01,Jan 2021,Centro-oeste,Distrito Federal,Outros,P.2,Outras,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1,Outras,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.198,Outras,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.28,Outras,5
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.33,Outras,2
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.332,Outras,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.376,Outras,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.44,Outras,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.7,Outras,6
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,N.9,Outras,2
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,P.1,Gama,47
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,P.1.14,Gama,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,P.2,Outras,81
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,P.7,Outras,5
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.28,Outras,3
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.33,Outras,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.332,Outras,5
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.7,Outras,2
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,N.9,Outras,3
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,P.1,Gama,4
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,P.2,Outras,8
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,Outras,5
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,Outras,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.7,Outras,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.212,Outras,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,N.4,Outras,2
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1,Gama,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.2,Outras,46
2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1,Outras,2
2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1.28,Outras,2
2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1.33,Outras,2
2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,P.1,Gama,13
2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,P.2,Outras,16
2021-01-01,Jan 2021,Nordeste,Alagoas,Outros,B.1.1.28,Outras,1
2021-01-01,Jan 2021,Nordeste,Alagoas,Outros,P.1,Gama,1
2021-01-01,Jan 2021,Nordeste,Alagoas,Outros,P.2,Outras,16
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,B.1.1,Outras,2
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.28,Outras,28
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.33,Outras,1
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.7,Outras,3
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,N.9,Outras,8
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,P.1,Gama,3
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,P.2,Outras,53
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,B.1.1,Outras,1
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,B.1.1.28,Outras,4
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,B.1.1.33,Outras,2
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,B.1.1.7,Outras,1
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,N.9,Outras,5
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,P.1,Gama,10
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,P.1.14,Gama,1
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,P.2,Outras,35
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1,Outras,1
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1,Outras,4
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1.28,Outras,5
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1.33,Outras,10
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1.332,Outras,2
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1.378,Outras,1
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,N.9,Outras,1
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,P.1,Gama,24
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,P.2,Outras,37
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,B.1.1,Outras,1
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,B.1.1.28,Outras,1
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,B.1.1.33,Outras,3
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,N.9,Outras,1
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,P.1,Gama,2
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,P.2,Outras,13
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,B.1.1.33,Outras,1
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,B.1.234,Outras,1
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,N.10,Outras,13
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,N.9,Outras,13
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,P.1,Gama,4
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,P.2,Outras,10
2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,B.1.1.28,Outras,2
2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,B.1.1.332,Outras,1
2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,N.9,Outras,1
2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,P.1,Gama,4
2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,P.2,Outras,5
2021-01-01,Jan 2021,Nordeste,Paraíba,FIOCRUZ,B.1.1.28,Outras,1
2021-01-01,Jan 2021,Nordeste,Paraíba,FIOCRUZ,P.7,Outras,1
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.1,Outras,3
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.1.28,Outras,2
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.1.33,Outras,1
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.212,Outras,1
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,P.1,Gama,5
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,P.2,Outras,26
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,P.7,Outras,3
2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1,Outras,4
2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,Outras,1
2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,N.9,Outras,1
2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,P.1,Gama,1
2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,P.2,Outras,13
2021-01-01,Jan 2021,Nordeste,Pernambuco,Outros,B.1.1,Outras,2
2021-01-01,Jan 2021,Nordeste,Pernambuco,Outros,B.1.1.28,Outras,1
2021-01-01,Jan 2021,Nordeste,Pernambuco,Outros,P.1,Gama,1
2021-01-01,Jan 2021,Nordeste,Pernambuco,Outros,P.2,Outras,5
2021-01-01,Jan 2021,Nordeste,Piauí,Outros,N.9,Outras,1
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,Outras,2
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,Outras,1
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.2,Outras,6
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,B.1.1,Outras,6
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,B.1.1.28,Outras,3
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,N.9,Outras,1
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,P.1,Gama,14
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,P.2,Outras,30
2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,B.1.1,Outras,1
2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,B.1.1.33,Outras,2
2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,N.9,Outras,2
2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,P.1,Gama,6
2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,P.2,Outras,21
2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,P.7,Outras,4
2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,B.1.1.7,Outras,1
2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,P.1,Gama,1
2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,P.2,Outras,2
2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,P.7,Outras,3
2021-01-01,Jan 2021,Norte,Acre,Outros,B.1.1.28,Outras,15
2021-01-01,Jan 2021,Norte,Acre,Outros,B.1.1.33,Outras,5
2021-01-01,Jan 2021,Norte,Acre,Outros,B.1.1.348,Outras,2
2021-01-01,Jan 2021,Norte,Acre,Outros,N.9,Outras,1
2021-01-01,Jan 2021,Norte,Acre,Outros,P.1,Gama,10
2021-01-01,Jan 2021,Norte,Acre,Outros,P.2,Outras,3
2021-01-01,Jan 2021,Norte,Amapá,FIOCRUZ,P.1,Gama,4
2021-01-01,Jan 2021,Norte,Amapá,FIOCRUZ,P.2,Outras,41
2021-01-01,Jan 2021,Norte,Amapá,Outros,AY.43,Delta,1
2021-01-01,Jan 2021,Norte,Amapá,Outros,B.1.1.33,Outras,1
2021-01-01,Jan 2021,Norte,Amapá,Outros,B.1.160.25,Outras,2
2021-01-01,Jan 2021,Norte,Amapá,Outros,P.1,Gama,6
2021-01-01,Jan 2021,Norte,Amapá,Outros,P.2,Outras,20
2021-01-01,Jan 2021,Norte,Amazonas,FIOCRUZ,B.1.1.33,Outras,1
2021-01-01,Jan 2021,Norte,Amazonas,FIOCRUZ,P.1,Gama,99
2021-01-01,Jan 2021,Norte,Amazonas,FIOCRUZ,P.1.15,Gama,2
2021-01-01,Jan 2021,Norte,Amazonas,FIOCRUZ,P.2,Outras,4
2021-01-01,Jan 2021,Norte,Amazonas,Outros,B.1.1.28,Outras,4
2021-01-01,Jan 2021,Norte,Amazonas,Outros,B.1.1.33,Outras,3
2021-01-01,Jan 2021,Norte,Amazonas,Outros,BA.1,BA.1.* (Omicron),1
2021-01-01,Jan 2021,Norte,Amazonas,Outros,P.1,Gama,79
2021-01-01,Jan 2021,Norte,Amazonas,Outros,P.1.15,Gama,6
2021-01-01,Jan 2021,Norte,Amazonas,Outros,P.2,Outras,7
2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,B.1.1.28,Outras,4
2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,B.1.1.378,Outras,1
2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,P.1,Gama,12
2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,P.2,Outras,10
2021-01-01,Jan 2021,Norte,Pará,Outros,AY.99.2,Delta,2
2021-01-01,Jan 2021,Norte,Pará,Outros,B.1,Outras,2
2021-01-01,Jan 2021,Norte,Pará,Outros,B.1.1,Outras,14
2021-01-01,Jan 2021,Norte,Pará,Outros,B.1.1.28,Outras,138
2021-01-01,Jan 2021,Norte,Pará,Outros,B.1.1.33,Outras,41
2021-01-01,Jan 2021,Norte,Pará,Outros,B.1.212,Outras,1
2021-01-01,Jan 2021,Norte,Pará,Outros,B.1.600,Outras,1
2021-01-01,Jan 2021,Norte,Pará,Outros,BA.1.18,BA.1.* (Omicron),1
2021-01-01,Jan 2021,Norte,Pará,Outros,P.1,Gama,23
2021-01-01,Jan 2021,Norte,Pará,Outros,P.1.14,Gama,7
2021-01-01,Jan 2021,Norte,Pará,Outros,P.1.7,Gama,1
2021-01-01,Jan 2021,Norte,Pará,Outros,P.2,Outras,20
2021-01-01,Jan 2021,Norte,Rondônia,FIOCRUZ,BA.1.1,BA.1.* (Omicron),1
2021-01-01,Jan 2021,Norte,Rondônia,Outros,B.1.1.28,Outras,2
2021-01-01,Jan 2021,Norte,Rondônia,Outros,B.1.1.33,Outras,6
2021-01-01,Jan 2021,Norte,Rondônia,Outros,N.9,Outras,1
2021-01-01,Jan 2021,Norte,Rondônia,Outros,P.1,Gama,5
2021-01-01,Jan 2021,Norte,Rondônia,Outros,P.2,Outras,6
2021-01-01,Jan 2021,Norte,Roraima,Outros,P.1,Gama,12
2021-01-01,Jan 2021,Norte,Roraima,Outros,P.2,Outras,1
2021-01-01,Jan 2021,Norte,Tocantins,Outros,B.1.1.28,Outras,1
2021-01-01,Jan 2021,Norte,Tocantins,Outros,P.1,Gama,2
2021-01-01,Jan 2021,Norte,Tocantins,Outros,P.2,Outras,4
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,Outras,6
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,Outras,9
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,N.9,Outras,1
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1,Gama,3
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,P.2,Outras,20
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,P.7,Outras,1
2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,B.1.1.28,Outras,1
2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,B.1.1.33,Outras,3
2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,B.1.1.7,Outras,1
2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,P.1,Gama,1
2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,P.2,Outras,14
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,Outras,5
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,Outras,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.234,Outras,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,BA.1,BA.1.* (Omicron),1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,P.2,Outras,30
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,P.7,Outras,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,AY.99.2,Delta,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.1,Outras,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.1.28,Outras,3
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.1.33,Outras,5
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.1.7,Outras,13
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.177,Outras,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.2,Outras,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,N.5,Outras,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,P.1,Gama,6
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,P.1.15,Gama,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,P.2,Outras,21
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,P.7,Outras,1
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,Outras,1
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.114,Outras,1
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,Outras,5
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,Outras,4
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.7,Outras,3
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1,Gama,1
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,Outras,74
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,B.1,Outras,1
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.28,Outras,4
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.33,Outras,4
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7,Outras,3
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,N.9,Outras,2
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,P.1,Gama,2
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,P.1.14,Gama,1
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,P.2,Outras,78
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,P.6,Outras,1
2021-01-01,Jan 2021,Sudeste,São Paulo,FIOCRUZ,B.1.1.28,Outras,3
2021-01-01,Jan 2021,Sudeste,São Paulo,FIOCRUZ,B.1.1.291,Outras,1
2021-01-01,Jan 2021,Sudeste,São Paulo,FIOCRUZ,N.9,Outras,1
2021-01-01,Jan 2021,Sudeste,São Paulo,FIOCRUZ,P.2,Outras,3
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.1,Outras,1
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.1.28,Outras,66
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.1.33,Outras,5
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.1.332,Outras,2
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.1.519,Outras,4
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.1.7,Outras,21
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.177.52,Outras,3
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.2,Outras,1
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.221,Outras,1
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.234,Outras,1
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,N.6,Outras,2
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,N.9,Outras,14
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,P.1,Gama,36
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,P.1.14,Gama,14
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,P.2,Outras,153
2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,P.7,Outras,4
2021-01-01,Jan 2021,Sul,Paraná,FIOCRUZ,B.1.1.28,Outras,9
2021-01-01,Jan 2021,Sul,Paraná,FIOCRUZ,B.1.1.33,Outras,1
2021-01-01,Jan 2021,Sul,Paraná,FIOCRUZ,P.1,Gama,8
2021-01-01,Jan 2021,Sul,Paraná,FIOCRUZ,P.2,Outras,26
2021-01-01,Jan 2021,Sul,Paraná,FIOCRUZ,P.7,Outras,1
2021-01-01,Jan 2021,Sul,Paraná,Outros,B.1.1.28,Outras,17
2021-01-01,Jan 2021,Sul,Paraná,Outros,B.1.1.33,Outras,1
2021-01-01,Jan 2021,Sul,Paraná,Outros,B.1.1.7,Outras,3
2021-01-01,Jan 2021,Sul,Paraná,Outros,B.1.375,Outras,1
2021-01-01,Jan 2021,Sul,Paraná,Outros,N.5,Outras,1
2021-01-01,Jan 2021,Sul,Paraná,Outros,N.9,Outras,1
2021-01-01,Jan 2021,Sul,Paraná,Outros,P.1,Gama,1
2021-01-01,Jan 2021,Sul,Paraná,Outros,P.2,Outras,72
2021-01-01,Jan 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,Outras,3
2021-01-01,Jan 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,Outras,2
2021-01-01,Jan 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1,Gama,4
2021-01-01,Jan 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.2,Outras,23
2021-01-01,Jan 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.7,Outras,8
2021-01-01,Jan 2021,Sul,Rio Grande do Sul,Outros,B.1.1.28,Outras,6
2021-01-01,Jan 2021,Sul,Rio Grande do Sul,Outros,B.1.575,Outras,1
2021-01-01,Jan 2021,Sul,Rio Grande do Sul,Outros,P.1,Gama,6
2021-01-01,Jan 2021,Sul,Rio Grande do Sul,Outros,P.2,Outras,25
2021-01-01,Jan 2021,Sul,Rio Grande do Sul,Outros,P.7,Outras,5
2021-01-01,Jan 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,Outras,6
2021-01-01,Jan 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,Outras,2
2021-01-01,Jan 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.7,Outras,1
2021-01-01,Jan 2021,Sul,Santa Catarina,FIOCRUZ,C.36,Outras,1
2021-01-01,Jan 2021,Sul,Santa Catarina,FIOCRUZ,N.9,Outras,3
2021-01-01,Jan 2021,Sul,Santa Catarina,FIOCRUZ,P.1,Gama,16
2021-01-01,Jan 2021,Sul,Santa Catarina,FIOCRUZ,P.2,Outras,57
2021-01-01,Jan 2021,Sul,Santa Catarina,FIOCRUZ,P.7,Outras,1
2021-01-01,Jan 2021,Sul,Santa Catarina,Outros,B.1.1.28,Outras,4
2021-01-01,Jan 2021,Sul,Santa Catarina,Outros,P.1,Gama,3
2021-01-01,Jan 2021,Sul,Santa Catarina,Outros,P.2,Outras,29
2021-01-01,Jan 2021,Sul,Santa Catarina,Outros,P.7,Outras,10
2021-02-01,Fev 2021,Centro-oeste,Distrito Federal,FIOCRUZ,B.1.1.28,Outras,1
2021-02-01,Fev 2021,Centro-oeste,Distrito Federal,FIOCRUZ,B.1.1.7,Outras,1
2021-02-01,Fev 2021,Centro-oeste,Distrito Federal,FIOCRUZ,P.1,Gama,10
2021-02-01,Fev 2021,Centro-oeste,Distrito Federal,FIOCRUZ,P.1.14,Gama,1
2021-02-01,Fev 2021,Centro-oeste,Distrito Federal,FIOCRUZ,P.2,Outras,2
2021-02-01,Fev 2021,Centro-oeste,Distrito Federal,Outros,B.1.1.7,Outras,1
2021-02-01,Fev 2021,Centro-oeste,Distrito Federal,Outros,B.1.177.32,Outras,1
2021-02-01,Fev 2021,Centro-oeste,Distrito Federal,Outros,P.1,Gama,1
2021-02-01,Fev 2021,Centro-oeste,Goiás,Outros,B.1.1,Outras,1
2021-02-01,Fev 2021,Centro-oeste,Goiás,Outros,B.1.1.28,Outras,3
2021-02-01,Fev 2021,Centro-oeste,Goiás,Outros,B.1.1.376,Outras,1
2021-02-01,Fev 2021,Centro-oeste,Goiás,Outros,B.1.1.7,Outras,21
2021-02-01,Fev 2021,Centro-oeste,Goiás,Outros,P.1,Gama,124
2021-02-01,Fev 2021,Centro-oeste,Goiás,Outros,P.1.12,Gama,1
2021-02-01,Fev 2021,Centro-oeste,Goiás,Outros,P.1.14,Gama,1
2021-02-01,Fev 2021,Centro-oeste,Goiás,Outros,P.2,Outras,46
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.332,Outras,1
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso,Outros,N.9,Outras,1
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso,Outros,P.1,Gama,11
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso,Outros,P.1.15,Gama,1
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso,Outros,P.2,Outras,11
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,P.1,Gama,2
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.274,Outras,1
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,Outras,5
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1,Gama,11
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1.14,Gama,1
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.2,Outras,42
2021-02-01,Fev 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.7,Outras,2
2021-02-01,Fev 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1,Outras,2
2021-02-01,Fev 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1.28,Outras,2
2021-02-01,Fev 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1.33,Outras,4
2021-02-01,Fev 2021,Nordeste,Alagoas,FIOCRUZ,N.9,Outras,1
2021-02-01,Fev 2021,Nordeste,Alagoas,FIOCRUZ,P.1,Gama,29
