Data,Periodo,Região,Estado,Laboratório,Variante,Variantes relevantes,Classificação,Quantidade
2020-12-01,Dez 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,Outras,Não VOC/VOI,2
2020-12-01,Dez 2020,Sudeste,Minas Gerais,Outros,B.1.91,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sudeste,Minas Gerais,Outros,P.2,Outras,Não VOC/VOI,19
2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,5
2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.97,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,FIOCRUZ,N.9,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,Outras,Não VOC/VOI,66
2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,FIOCRUZ,P.7,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,Outros,B.1,Outras,Não VOC/VOI,17
2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,Outras,Não VOC/VOI,4
2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,Outras,Não VOC/VOI,3
2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,Outros,B.1.407,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,Outros,P.2,Outras,Não VOC/VOI,43
2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,B.1.1,Outras,Não VOC/VOI,2
2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,B.1.1.28,Outras,Não VOC/VOI,28
2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,B.1.1.33,Outras,Não VOC/VOI,5
2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,B.1.1.332,Outras,Não VOC/VOI,2
2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,4
2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,N.9,Outras,Não VOC/VOI,7
2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,P.2,Outras,Não VOC/VOI,23
2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,P.7,Outras,Não VOC/VOI,6
2020-12-01,Dez 2020,Sul,Paraná,FIOCRUZ,B.1.1,Outras,Não VOC/VOI,2
2020-12-01,Dez 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,15
2020-12-01,Dez 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sul,Paraná,FIOCRUZ,B.1.1.332,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sul,Paraná,FIOCRUZ,B.1.499,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sul,Paraná,FIOCRUZ,P.2,Outras,Não VOC/VOI,32
2020-12-01,Dez 2020,Sul,Paraná,FIOCRUZ,P.7,Outras,Não VOC/VOI,8
2020-12-01,Dez 2020,Sul,Paraná,Outros,B.1.1,Outras,Não VOC/VOI,3
2020-12-01,Dez 2020,Sul,Paraná,Outros,B.1.1.28,Outras,Não VOC/VOI,23
2020-12-01,Dez 2020,Sul,Paraná,Outros,B.1.1.33,Outras,Não VOC/VOI,4
2020-12-01,Dez 2020,Sul,Paraná,Outros,B.1.499,Outras,Não VOC/VOI,2
2020-12-01,Dez 2020,Sul,Paraná,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2020-12-01,Dez 2020,Sul,Paraná,Outros,P.2,Outras,Não VOC/VOI,48
2020-12-01,Dez 2020,Sul,Paraná,Outros,P.7,Outras,Não VOC/VOI,4
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.181,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,P.2,Outras,Não VOC/VOI,12
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,P.7,Outras,Não VOC/VOI,7
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,B.1.1,Outras,Não VOC/VOI,2
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,B.1.1.181,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,Outras,Não VOC/VOI,13
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,Outras,Não VOC/VOI,5
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,P.2,Outras,Não VOC/VOI,25
2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,P.7,Outras,Não VOC/VOI,4
2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,3
2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,1
2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,P.2,Outras,Não VOC/VOI,36
2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,P.7,Outras,Não VOC/VOI,5
2020-12-01,Dez 2020,Sul,Santa Catarina,Outros,B.1.1.28,Outras,Não VOC/VOI,2
2020-12-01,Dez 2020,Sul,Santa Catarina,Outros,P.2,Outras,Não VOC/VOI,11
2020-12-01,Dez 2020,Sul,Santa Catarina,Outros,P.7,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Distrito Federal,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Distrito Federal,Outros,P.2,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.198,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.28,Outras,Não VOC/VOI,8
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.33,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.332,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.371,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.376,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.44,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,6
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,N.9,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,47
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,P.2,Outras,Não VOC/VOI,78
2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,P.7,Outras,Não VOC/VOI,5
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1,Outras,Não VOC/VOI,5
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.28,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.33,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.332,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,2
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,N.9,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,4
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,P.2,Outras,Não VOC/VOI,7
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.203,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,Outras,Não VOC/VOI,5
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.212,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,N.4,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.2,Outras,Não VOC/VOI,41
2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1.371,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,13
2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,P.2,Outras,Não VOC/VOI,16
2021-01-01,Jan 2021,Nordeste,Alagoas,Outros,B.1.1.28,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Alagoas,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Alagoas,Outros,P.2,Outras,Não VOC/VOI,16
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,B.1,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.371,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,3
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,N.9,Outras,Não VOC/VOI,4
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,P.2,Outras,Não VOC/VOI,21
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,B.1.1.28,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,B.1.1.33,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,N.9,Outras,Não VOC/VOI,4
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,10
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Bahia,Outros,P.2,Outras,Não VOC/VOI,29
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,5
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,10
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1.332,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1.371,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1.378,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,N.9,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,24
2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,P.2,Outras,Não VOC/VOI,37
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,B.1.1,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,B.1.1.28,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,B.1.1.33,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,N.9,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Ceará,Outros,P.2,Outras,Não VOC/VOI,12
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,B.1.234,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,N.10,Outras,Não VOC/VOI,13
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,N.9,Outras,Não VOC/VOI,13
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,4
2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,P.2,Outras,Não VOC/VOI,10
2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,B.1.1.28,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,B.1.1.332,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,N.9,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,4
2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,P.2,Outras,Não VOC/VOI,5
2021-01-01,Jan 2021,Nordeste,Paraíba,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Paraíba,FIOCRUZ,P.7,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.1,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.1.28,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.1.33,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.1.371,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.212,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,5
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,P.2,Outras,Não VOC/VOI,24
2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,P.7,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1.371,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,N.9,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,P.2,Outras,Não VOC/VOI,12
2021-01-01,Jan 2021,Nordeste,Pernambuco,Outros,B.1.1.28,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Pernambuco,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Pernambuco,Outros,P.2,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Piauí,Outros,N.9,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.2,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,B.1.1,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,B.1.1.28,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,N.9,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,12
2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,P.2,Outras,Não VOC/VOI,25
2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,4
2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,N.9,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,6
2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,P.2,Outras,Não VOC/VOI,21
2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,B.1.1.28,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,P.2,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Norte,Acre,Outros,B.1,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Norte,Acre,Outros,B.1.1,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Norte,Acre,Outros,B.1.1.28,Outras,Não VOC/VOI,14
2021-01-01,Jan 2021,Norte,Acre,Outros,B.1.1.33,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Norte,Acre,Outros,B.1.1.348,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Norte,Acre,Outros,N.9,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Norte,Acre,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,10
2021-01-01,Jan 2021,Norte,Acre,Outros,P.2,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Norte,Amapá,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,4
2021-01-01,Jan 2021,Norte,Amapá,FIOCRUZ,P.2,Outras,Não VOC/VOI,41
2021-01-01,Jan 2021,Norte,Amapá,Outros,B.1.1.33,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Norte,Amapá,Outros,B.1.160.25,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Norte,Amapá,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,5
2021-01-01,Jan 2021,Norte,Amapá,Outros,P.2,Outras,Não VOC/VOI,18
2021-01-01,Jan 2021,Norte,Amazonas,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Norte,Amazonas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,100
2021-01-01,Jan 2021,Norte,Amazonas,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Norte,Amazonas,FIOCRUZ,P.2,Outras,Não VOC/VOI,4
2021-01-01,Jan 2021,Norte,Amazonas,Outros,B.1.1.28,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Norte,Amazonas,Outros,B.1.1.33,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Norte,Amazonas,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,70
2021-01-01,Jan 2021,Norte,Amazonas,Outros,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Norte,Amazonas,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Norte,Amazonas,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,2
2021-01-01,Jan 2021,Norte,Amazonas,Outros,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Norte,Amazonas,Outros,P.2,Outras,Não VOC/VOI,4
2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,4
2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,B.1.1.378,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,12
2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,P.2,Outras,Não VOC/VOI,9
2021-01-01,Jan 2021,Norte,Pará,Outros,B.1.1,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Norte,Pará,Outros,B.1.1.28,Outras,Não VOC/VOI,13
2021-01-01,Jan 2021,Norte,Pará,Outros,B.1.1.33,Outras,Não VOC/VOI,7
2021-01-01,Jan 2021,Norte,Pará,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,8
2021-01-01,Jan 2021,Norte,Pará,Outros,P.2,Outras,Não VOC/VOI,16
2021-01-01,Jan 2021,Norte,Rondônia,Outros,B.1.1.28,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Norte,Rondônia,Outros,B.1.1.33,Outras,Não VOC/VOI,6
2021-01-01,Jan 2021,Norte,Rondônia,Outros,N.9,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Norte,Rondônia,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,5
2021-01-01,Jan 2021,Norte,Rondônia,Outros,P.2,Outras,Não VOC/VOI,6
2021-01-01,Jan 2021,Norte,Roraima,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,12
2021-01-01,Jan 2021,Norte,Roraima,Outros,P.2,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Norte,Tocantins,Outros,B.1.1.28,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Norte,Tocantins,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,2
2021-01-01,Jan 2021,Norte,Tocantins,Outros,P.2,Outras,Não VOC/VOI,4
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,6
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,9
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,N.9,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,3
2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,P.2,Outras,Não VOC/VOI,20
2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,B.1.1.33,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,P.2,Outras,Não VOC/VOI,8
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,5
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.234,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,BA.1 (Omicron),BA.1 (Omicron),VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,P.2,Outras,Não VOC/VOI,28
2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,P.7,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.1.28,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.1.33,Outras,Não VOC/VOI,2
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,13
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.2,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,2
2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,P.2,Outras,Não VOC/VOI,20
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1,Outras,Não VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,5
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,4
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,3
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,Outras,Não VOC/VOI,63
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,B.1,Outras,Não VOC/VOI,4
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.28,Outras,Não VOC/VOI,4
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.33,Outras,Não VOC/VOI,3
2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,3
